,game_id,away_team_id,home_team_id,away_team_name,home_team_name,away_score,home_score
0,2022020001,28,18,San Jose Sharks,Nashville Predators,1,4
1,2022020002,18,28,Nashville Predators,San Jose Sharks,3,2
2,2022020003,14,3,Tampa Bay Lightning,New York Rangers,1,3
3,2022020004,54,26,Vegas Golden Knights,Los Angeles Kings,4,3
4,2022020005,6,15,Boston Bruins,Washington Capitals,5,2
5,2022020006,29,12,Columbus Blue Jackets,Carolina Hurricanes,1,4
6,2022020007,10,8,Toronto Maple Leafs,Montréal Canadiens,3,4
7,2022020008,16,21,Chicago Blackhawks,Colorado Avalanche,2,5
8,2022020009,55,24,Seattle Kraken,Anaheim Ducks,4,5
9,2022020010,23,22,Vancouver Canucks,Edmonton Oilers,3,5
10,2022020011,53,5,Arizona Coyotes,Pittsburgh Penguins,2,6
11,2022020012,1,4,New Jersey Devils,Philadelphia Flyers,2,5
12,2022020013,9,7,Ottawa Senators,Buffalo Sabres,1,4
13,2022020014,13,2,Florida Panthers,New York Islanders,3,1
14,2022020015,15,10,Washington Capitals,Toronto Maple Leafs,2,3
15,2022020017,3,30,New York Rangers,Minnesota Wild,7,3
16,2022020016,25,18,Dallas Stars,Nashville Predators,4,1
17,2022020018,21,20,Colorado Avalanche,Calgary Flames,3,5
18,2022020019,16,54,Chicago Blackhawks,Vegas Golden Knights,0,1
19,2022020020,55,26,Seattle Kraken,Los Angeles Kings,4,1
20,2022020021,14,29,Tampa Bay Lightning,Columbus Blue Jackets,5,2
21,2022020022,8,17,Montréal Canadiens,Detroit Red Wings,0,3
22,2022020023,3,52,New York Rangers,Winnipeg Jets,1,4
23,2022020024,12,28,Carolina Hurricanes,San Jose Sharks,2,1
24,2022020025,13,7,Florida Panthers,Buffalo Sabres,4,3
25,2022020026,23,4,Vancouver Canucks,Philadelphia Flyers,2,3
26,2022020027,53,6,Arizona Coyotes,Boston Bruins,3,6
27,2022020028,17,1,Detroit Red Wings,New Jersey Devils,5,2
28,2022020029,8,15,Montréal Canadiens,Washington Capitals,1,3
29,2022020030,9,10,Ottawa Senators,Toronto Maple Leafs,2,3
30,2022020031,14,5,Tampa Bay Lightning,Pittsburgh Penguins,2,6
31,2022020032,24,2,Anaheim Ducks,New York Islanders,1,7
32,2022020033,29,19,Columbus Blue Jackets,St. Louis Blues,2,5
33,2022020034,26,30,Los Angeles Kings,Minnesota Wild,7,6
34,2022020035,18,25,Nashville Predators,Dallas Stars,1,5
35,2022020036,20,22,Calgary Flames,Edmonton Oilers,4,3
36,2022020037,54,55,Vegas Golden Knights,Seattle Kraken,5,2
37,2022020038,16,28,Chicago Blackhawks,San Jose Sharks,5,2
38,2022020039,24,3,Anaheim Ducks,New York Rangers,4,6
39,2022020040,53,10,Arizona Coyotes,Toronto Maple Leafs,4,2
40,2022020041,13,6,Florida Panthers,Boston Bruins,3,5
41,2022020042,5,8,Pittsburgh Penguins,Montréal Canadiens,2,3
42,2022020043,23,15,Vancouver Canucks,Washington Capitals,4,6
43,2022020044,26,17,Los Angeles Kings,Detroit Red Wings,5,4
44,2022020045,21,30,Colorado Avalanche,Minnesota Wild,6,3
45,2022020046,52,25,Winnipeg Jets,Dallas Stars,1,4
46,2022020047,12,55,Carolina Hurricanes,Seattle Kraken,5,1
47,2022020048,24,1,Anaheim Ducks,New Jersey Devils,2,4
48,2022020049,6,9,Boston Bruins,Ottawa Senators,5,7
49,2022020050,23,29,Vancouver Canucks,Columbus Blue Jackets,3,4
50,2022020053,4,14,Philadelphia Flyers,Tampa Bay Lightning,3,2
51,2022020051,28,2,San Jose Sharks,New York Islanders,2,5
52,2022020054,7,22,Buffalo Sabres,Edmonton Oilers,4,2
53,2022020055,54,20,Vegas Golden Knights,Calgary Flames,2,3
54,2022020052,26,18,Los Angeles Kings,Nashville Predators,4,3
55,2022020056,4,13,Philadelphia Flyers,Florida Panthers,3,4
56,2022020057,52,21,Winnipeg Jets,Colorado Avalanche,4,3
57,2022020058,19,55,St. Louis Blues,Seattle Kraken,4,3
58,2022020059,24,6,Anaheim Ducks,Boston Bruins,1,2
59,2022020060,53,8,Arizona Coyotes,Montréal Canadiens,2,6
60,2022020061,25,10,Dallas Stars,Toronto Maple Leafs,2,3
61,2022020062,26,5,Los Angeles Kings,Pittsburgh Penguins,1,6
62,2022020063,18,29,Nashville Predators,Columbus Blue Jackets,3,5
63,2022020064,28,3,San Jose Sharks,New York Rangers,3,2
64,2022020065,15,9,Washington Capitals,Ottawa Senators,2,5
65,2022020066,1,2,New Jersey Devils,New York Islanders,4,1
66,2022020067,23,30,Vancouver Canucks,Minnesota Wild,3,4
67,2022020069,12,22,Carolina Hurricanes,Edmonton Oilers,4,6
68,2022020068,7,20,Buffalo Sabres,Calgary Flames,6,3
69,2022020070,52,54,Winnipeg Jets,Vegas Golden Knights,2,5
70,2022020071,14,13,Tampa Bay Lightning,Florida Panthers,3,2
71,2022020072,17,16,Detroit Red Wings,Chicago Blackhawks,3,4
72,2022020073,55,21,Seattle Kraken,Colorado Avalanche,3,2
73,2022020074,30,6,Minnesota Wild,Boston Bruins,3,4
74,2022020075,28,1,San Jose Sharks,New Jersey Devils,1,2
75,2022020076,53,9,Arizona Coyotes,Ottawa Senators,2,6
76,2022020077,19,22,St. Louis Blues,Edmonton Oilers,2,0
77,2022020078,25,8,Dallas Stars,Montréal Canadiens,5,2
78,2022020079,26,15,Los Angeles Kings,Washington Capitals,3,4
79,2022020080,2,14,New York Islanders,Tampa Bay Lightning,3,5
80,2022020081,5,29,Pittsburgh Penguins,Columbus Blue Jackets,6,3
81,2022020082,10,52,Toronto Maple Leafs,Winnipeg Jets,4,1
82,2022020083,4,18,Philadelphia Flyers,Nashville Predators,3,1
83,2022020084,7,23,Buffalo Sabres,Vancouver Canucks,5,1
84,2022020085,12,20,Carolina Hurricanes,Calgary Flames,2,3
85,2022020086,21,54,Colorado Avalanche,Vegas Golden Knights,3,2
86,2022020087,55,16,Seattle Kraken,Chicago Blackhawks,4,5
87,2022020088,24,17,Anaheim Ducks,Detroit Red Wings,1,5
88,2022020089,29,3,Columbus Blue Jackets,New York Rangers,5,1
89,2022020090,2,13,New York Islanders,Florida Panthers,2,3
90,2022020091,28,4,San Jose Sharks,Philadelphia Flyers,3,0
91,2022020092,25,9,Dallas Stars,Ottawa Senators,2,4
92,2022020093,15,1,Washington Capitals,New Jersey Devils,6,3
93,2022020094,5,22,Pittsburgh Penguins,Edmonton Oilers,3,6
94,2022020095,19,52,St. Louis Blues,Winnipeg Jets,0,4
95,2022020096,10,54,Toronto Maple Leafs,Vegas Golden Knights,1,3
96,2022020097,12,23,Carolina Hurricanes,Vancouver Canucks,3,2
97,2022020098,53,29,Arizona Coyotes,Columbus Blue Jackets,6,3
98,2022020100,25,6,Dallas Stars,Boston Bruins,1,3
99,2022020101,30,8,Minnesota Wild,Montréal Canadiens,3,1
100,2022020102,1,17,New Jersey Devils,Detroit Red Wings,6,2
101,2022020099,21,3,Colorado Avalanche,New York Rangers,3,2
102,2022020103,13,16,Florida Panthers,Chicago Blackhawks,2,4
103,2022020104,5,20,Pittsburgh Penguins,Calgary Flames,1,4
104,2022020105,7,55,Buffalo Sabres,Seattle Kraken,1,5
105,2022020106,14,26,Tampa Bay Lightning,Los Angeles Kings,2,4
106,2022020107,54,28,Vegas Golden Knights,San Jose Sharks,4,2
107,2022020108,3,2,New York Rangers,New York Islanders,0,3
108,2022020109,22,19,Edmonton Oilers,St. Louis Blues,3,1
109,2022020110,14,24,Tampa Bay Lightning,Anaheim Ducks,4,2
110,2022020111,17,6,Detroit Red Wings,Boston Bruins,1,5
111,2022020112,13,4,Florida Panthers,Philadelphia Flyers,3,4
112,2022020113,30,9,Minnesota Wild,Ottawa Senators,4,2
113,2022020114,8,7,Montréal Canadiens,Buffalo Sabres,3,2
114,2022020115,19,18,St. Louis Blues,Nashville Predators,2,6
115,2022020116,22,16,Edmonton Oilers,Chicago Blackhawks,6,5
116,2022020117,15,25,Washington Capitals,Dallas Stars,0,2
117,2022020118,23,55,Vancouver Canucks,Seattle Kraken,5,4
118,2022020119,10,28,Toronto Maple Leafs,San Jose Sharks,3,4
119,2022020120,52,26,Winnipeg Jets,Los Angeles Kings,6,4
120,2022020121,24,54,Anaheim Ducks,Vegas Golden Knights,0,4
121,2022020122,6,29,Boston Bruins,Columbus Blue Jackets,4,0
122,2022020123,21,1,Colorado Avalanche,New Jersey Devils,0,1
123,2022020124,2,12,New York Islanders,Carolina Hurricanes,6,2
124,2022020125,5,23,Pittsburgh Penguins,Vancouver Canucks,1,5
125,2022020126,52,53,Winnipeg Jets,Arizona Coyotes,3,2
126,2022020127,3,25,New York Rangers,Dallas Stars,6,3
127,2022020128,9,13,Ottawa Senators,Florida Panthers,3,5
128,2022020129,14,28,Tampa Bay Lightning,San Jose Sharks,4,3
129,2022020130,12,4,Carolina Hurricanes,Philadelphia Flyers,4,3
130,2022020131,16,7,Chicago Blackhawks,Buffalo Sabres,3,4
131,2022020132,30,17,Minnesota Wild,Detroit Red Wings,1,2
132,2022020133,8,19,Montréal Canadiens,St. Louis Blues,7,4
133,2022020134,10,26,Toronto Maple Leafs,Los Angeles Kings,2,4
134,2022020135,21,2,Colorado Avalanche,New York Islanders,4,5
135,2022020136,15,18,Washington Capitals,Nashville Predators,3,0
136,2022020137,22,20,Edmonton Oilers,Calgary Flames,3,2
137,2022020138,5,55,Pittsburgh Penguins,Seattle Kraken,1,3
138,2022020139,29,1,Columbus Blue Jackets,New Jersey Devils,1,7
139,2022020140,30,16,Minnesota Wild,Chicago Blackhawks,4,3
140,2022020141,3,53,New York Rangers,Arizona Coyotes,3,2
141,2022020142,10,24,Toronto Maple Leafs,Anaheim Ducks,3,4
142,2022020143,52,54,Winnipeg Jets,Vegas Golden Knights,1,2
143,2022020144,17,7,Detroit Red Wings,Buffalo Sabres,3,8
144,2022020145,15,12,Washington Capitals,Carolina Hurricanes,2,3
145,2022020146,26,19,Los Angeles Kings,St. Louis Blues,5,1
146,2022020148,9,14,Ottawa Senators,Tampa Bay Lightning,3,4
147,2022020149,4,3,Philadelphia Flyers,New York Rangers,0,1
148,2022020150,54,15,Vegas Golden Knights,Washington Capitals,3,2
149,2022020147,6,5,Boston Bruins,Pittsburgh Penguins,6,5
150,2022020151,8,30,Montréal Canadiens,Minnesota Wild,1,4
151,2022020152,2,16,New York Islanders,Chicago Blackhawks,3,1
152,2022020153,26,25,Los Angeles Kings,Dallas Stars,2,5
153,2022020154,18,22,Nashville Predators,Edmonton Oilers,4,7
154,2022020155,55,20,Seattle Kraken,Calgary Flames,5,4
155,2022020156,13,53,Florida Panthers,Arizona Coyotes,1,3
156,2022020157,1,23,New Jersey Devils,Vancouver Canucks,5,2
157,2022020158,24,28,Anaheim Ducks,San Jose Sharks,6,5
158,2022020159,4,10,Philadelphia Flyers,Toronto Maple Leafs,2,5
159,2022020160,5,7,Pittsburgh Penguins,Buffalo Sabres,3,6
160,2022020162,12,14,Carolina Hurricanes,Tampa Bay Lightning,4,3
161,2022020163,54,9,Vegas Golden Knights,Ottawa Senators,5,4
162,2022020164,15,17,Washington Capitals,Detroit Red Wings,1,3
163,2022020161,6,3,Boston Bruins,New York Rangers,5,2
164,2022020165,8,52,Montréal Canadiens,Winnipeg Jets,2,3
165,2022020166,2,19,New York Islanders,St. Louis Blues,5,2
166,2022020167,55,30,Seattle Kraken,Minnesota Wild,4,0
167,2022020168,26,16,Los Angeles Kings,Chicago Blackhawks,1,2
168,2022020169,18,20,Nashville Predators,Calgary Flames,4,1
169,2022020170,1,22,New Jersey Devils,Edmonton Oilers,4,3
170,2022020171,24,23,Anaheim Ducks,Vancouver Canucks,5,8
171,2022020172,25,53,Dallas Stars,Arizona Coyotes,7,2
172,2022020173,13,28,Florida Panthers,San Jose Sharks,4,3
173,2022020175,29,21,Columbus Blue Jackets,Colorado Avalanche,3,6
174,2022020174,7,12,Buffalo Sabres,Carolina Hurricanes,3,5
175,2022020181,2,17,New York Islanders,Detroit Red Wings,0,3
176,2022020185,21,29,Colorado Avalanche,Columbus Blue Jackets,5,1
177,2022020176,16,52,Chicago Blackhawks,Winnipeg Jets,0,4
178,2022020177,25,22,Dallas Stars,Edmonton Oilers,6,2
179,2022020178,53,15,Arizona Coyotes,Washington Capitals,3,2
180,2022020179,6,10,Boston Bruins,Toronto Maple Leafs,1,2
181,2022020180,7,14,Buffalo Sabres,Tampa Bay Lightning,3,5
182,2022020182,4,9,Philadelphia Flyers,Ottawa Senators,2,1
183,2022020183,55,5,Seattle Kraken,Pittsburgh Penguins,3,2
184,2022020184,54,8,Vegas Golden Knights,Montréal Canadiens,6,4
185,2022020186,18,23,Nashville Predators,Vancouver Canucks,4,3
186,2022020187,1,20,New Jersey Devils,Calgary Flames,4,3
187,2022020188,24,28,Anaheim Ducks,San Jose Sharks,5,4
188,2022020189,13,26,Florida Panthers,Los Angeles Kings,4,5
189,2022020190,17,3,Detroit Red Wings,New York Rangers,3,2
190,2022020191,10,12,Toronto Maple Leafs,Carolina Hurricanes,3,1
191,2022020192,13,24,Florida Panthers,Anaheim Ducks,5,3
192,2022020193,20,2,Calgary Flames,New York Islanders,3,4
193,2022020194,19,6,St. Louis Blues,Boston Bruins,1,3
194,2022020195,22,15,Edmonton Oilers,Washington Capitals,4,5
195,2022020196,53,7,Arizona Coyotes,Buffalo Sabres,4,1
196,2022020197,20,1,Calgary Flames,New Jersey Devils,2,3
197,2022020198,2,3,New York Islanders,New York Rangers,4,3
198,2022020199,19,4,St. Louis Blues,Philadelphia Flyers,1,5
199,2022020200,23,9,Vancouver Canucks,Ottawa Senators,6,4
200,2022020201,54,10,Vegas Golden Knights,Toronto Maple Leafs,4,3
201,2022020203,8,17,Montréal Canadiens,Detroit Red Wings,3,2
202,2022020202,22,14,Edmonton Oilers,Tampa Bay Lightning,3,2
203,2022020204,25,52,Dallas Stars,Winnipeg Jets,1,5
204,2022020205,18,55,Nashville Predators,Seattle Kraken,1,5
205,2022020206,30,26,Minnesota Wild,Los Angeles Kings,0,1
206,2022020207,12,13,Carolina Hurricanes,Florida Panthers,0,3
207,2022020208,5,15,Pittsburgh Penguins,Washington Capitals,4,1
208,2022020209,23,8,Vancouver Canucks,Montréal Canadiens,2,5
209,2022020210,30,24,Minnesota Wild,Anaheim Ducks,4,1
210,2022020211,20,6,Calgary Flames,Boston Bruins,1,3
211,2022020212,22,12,Edmonton Oilers,Carolina Hurricanes,2,7
212,2022020213,9,1,Ottawa Senators,New Jersey Devils,3,4
213,2022020214,4,29,Philadelphia Flyers,Columbus Blue Jackets,2,5
214,2022020215,54,7,Vegas Golden Knights,Buffalo Sabres,7,4
215,2022020217,3,17,New York Rangers,Detroit Red Wings,8,2
216,2022020216,53,2,Arizona Coyotes,New York Islanders,2,0
217,2022020218,28,19,San Jose Sharks,St. Louis Blues,3,5
218,2022020219,18,21,Nashville Predators,Colorado Avalanche,3,5
219,2022020220,16,26,Chicago Blackhawks,Los Angeles Kings,1,2
220,2022020221,5,10,Pittsburgh Penguins,Toronto Maple Leafs,4,2
221,2022020222,14,15,Tampa Bay Lightning,Washington Capitals,1,5
222,2022020223,28,25,San Jose Sharks,Dallas Stars,5,4
223,2022020224,30,55,Minnesota Wild,Seattle Kraken,1,0
224,2022020225,9,4,Ottawa Senators,Philadelphia Flyers,4,1
225,2022020226,22,13,Edmonton Oilers,Florida Panthers,4,2
226,2022020227,53,1,Arizona Coyotes,New Jersey Devils,2,4
227,2022020228,6,7,Boston Bruins,Buffalo Sabres,3,1
228,2022020229,5,8,Pittsburgh Penguins,Montréal Canadiens,4,5
229,2022020230,23,10,Vancouver Canucks,Toronto Maple Leafs,2,3
230,2022020231,29,2,Columbus Blue Jackets,New York Islanders,3,4
231,2022020232,3,18,New York Rangers,Nashville Predators,1,2
232,2022020233,12,21,Carolina Hurricanes,Colorado Avalanche,1,4
233,2022020234,16,24,Chicago Blackhawks,Anaheim Ducks,3,2
234,2022020235,19,54,St. Louis Blues,Vegas Golden Knights,3,2
235,2022020236,52,20,Winnipeg Jets,Calgary Flames,2,3
236,2022020237,17,26,Detroit Red Wings,Los Angeles Kings,3,4
237,2022020238,25,4,Dallas Stars,Philadelphia Flyers,5,1
238,2022020240,28,30,San Jose Sharks,Minnesota Wild,3,2
239,2022020241,23,6,Vancouver Canucks,Boston Bruins,2,5
240,2022020239,53,3,Arizona Coyotes,New York Rangers,1,4
241,2022020242,15,14,Washington Capitals,Tampa Bay Lightning,3,6
242,2022020243,52,55,Winnipeg Jets,Seattle Kraken,3,2
243,2022020244,2,9,New York Islanders,Ottawa Senators,4,2
244,2022020245,12,16,Carolina Hurricanes,Chicago Blackhawks,3,0
245,2022020246,26,20,Los Angeles Kings,Calgary Flames,5,6
246,2022020247,19,21,St. Louis Blues,Colorado Avalanche,3,2
247,2022020248,25,14,Dallas Stars,Tampa Bay Lightning,4,5
248,2022020249,1,8,New Jersey Devils,Montréal Canadiens,5,1
249,2022020251,10,5,Toronto Maple Leafs,Pittsburgh Penguins,5,2
250,2022020252,23,7,Vancouver Canucks,Buffalo Sabres,5,4
251,2022020253,15,13,Washington Capitals,Florida Panthers,2,5
252,2022020250,4,29,Philadelphia Flyers,Columbus Blue Jackets,4,5
253,2022020254,30,18,Minnesota Wild,Nashville Predators,1,2
254,2022020255,17,24,Detroit Red Wings,Anaheim Ducks,2,3
255,2022020256,28,54,San Jose Sharks,Vegas Golden Knights,5,2
256,2022020257,7,9,Buffalo Sabres,Ottawa Senators,1,4
257,2022020258,19,16,St. Louis Blues,Chicago Blackhawks,5,2
258,2022020259,26,22,Los Angeles Kings,Edmonton Oilers,3,1
259,2022020260,20,14,Calgary Flames,Tampa Bay Lightning,1,4
260,2022020261,21,12,Colorado Avalanche,Carolina Hurricanes,3,2
261,2022020262,25,13,Dallas Stars,Florida Panthers,6,4
262,2022020263,8,29,Montréal Canadiens,Columbus Blue Jackets,4,6
263,2022020264,1,10,New Jersey Devils,Toronto Maple Leafs,3,2
264,2022020265,4,6,Philadelphia Flyers,Boston Bruins,1,4
265,2022020266,24,52,Anaheim Ducks,Winnipeg Jets,2,3
266,2022020267,2,18,New York Islanders,Nashville Predators,4,5
267,2022020268,5,30,Pittsburgh Penguins,Minnesota Wild,6,4
268,2022020269,15,19,Washington Capitals,St. Louis Blues,4,5
269,2022020270,53,54,Arizona Coyotes,Vegas Golden Knights,1,4
270,2022020271,3,55,New York Rangers,Seattle Kraken,2,3
271,2022020272,17,28,Detroit Red Wings,San Jose Sharks,7,4
272,2022020273,26,23,Los Angeles Kings,Vancouver Canucks,1,4
273,2022020274,1,9,New Jersey Devils,Ottawa Senators,5,1
274,2022020275,20,13,Calgary Flames,Florida Panthers,5,4
275,2022020276,7,10,Buffalo Sabres,Toronto Maple Leafs,2,5
276,2022020277,16,6,Chicago Blackhawks,Boston Bruins,1,6
277,2022020278,21,15,Colorado Avalanche,Washington Capitals,4,0
278,2022020279,17,29,Detroit Red Wings,Columbus Blue Jackets,6,1
279,2022020280,4,8,Philadelphia Flyers,Montréal Canadiens,4,5
280,2022020281,5,52,Pittsburgh Penguins,Winnipeg Jets,3,0
281,2022020282,24,19,Anaheim Ducks,St. Louis Blues,2,6
282,2022020283,12,30,Carolina Hurricanes,Minnesota Wild,1,2
283,2022020284,2,25,New York Islanders,Dallas Stars,2,5
284,2022020285,14,18,Tampa Bay Lightning,Nashville Predators,3,2
285,2022020286,26,55,Los Angeles Kings,Seattle Kraken,2,3
286,2022020287,54,22,Vegas Golden Knights,Edmonton Oilers,3,4
287,2022020288,3,28,New York Rangers,San Jose Sharks,2,1
288,2022020289,13,29,Florida Panthers,Columbus Blue Jackets,3,5
289,2022020290,5,16,Pittsburgh Penguins,Chicago Blackhawks,5,3
290,2022020291,6,14,Boston Bruins,Tampa Bay Lightning,5,3
291,2022020292,20,4,Calgary Flames,Philadelphia Flyers,5,2
292,2022020293,22,1,Edmonton Oilers,New Jersey Devils,2,5
293,2022020294,12,52,Carolina Hurricanes,Winnipeg Jets,3,4
294,2022020295,2,10,New York Islanders,Toronto Maple Leafs,3,2
295,2022020296,24,19,Anaheim Ducks,St. Louis Blues,1,3
296,2022020297,53,18,Arizona Coyotes,Nashville Predators,3,4
297,2022020298,21,25,Colorado Avalanche,Dallas Stars,3,2
298,2022020299,9,28,Ottawa Senators,San Jose Sharks,1,5
299,2022020300,54,23,Vegas Golden Knights,Vancouver Canucks,5,4
300,2022020301,7,8,Buffalo Sabres,Montréal Canadiens,7,2
301,2022020302,3,26,New York Rangers,Los Angeles Kings,5,3
302,2022020303,53,12,Arizona Coyotes,Carolina Hurricanes,4,0
303,2022020304,6,13,Boston Bruins,Florida Panthers,2,5
304,2022020305,20,5,Calgary Flames,Pittsburgh Penguins,1,2
305,2022020306,8,29,Montréal Canadiens,Columbus Blue Jackets,3,1
306,2022020307,19,7,St. Louis Blues,Buffalo Sabres,2,6
307,2022020308,10,1,Toronto Maple Leafs,New Jersey Devils,2,1
308,2022020309,52,30,Winnipeg Jets,Minnesota Wild,1,6
309,2022020311,18,17,Nashville Predators,Detroit Red Wings,0,3
310,2022020310,22,2,Edmonton Oilers,New York Islanders,0,3
311,2022020312,4,15,Philadelphia Flyers,Washington Capitals,2,3
312,2022020313,16,25,Chicago Blackhawks,Dallas Stars,4,6
313,2022020314,3,24,New York Rangers,Anaheim Ducks,2,3
314,2022020315,9,54,Ottawa Senators,Vegas Golden Knights,1,4
315,2022020316,28,55,San Jose Sharks,Seattle Kraken,5,8
316,2022020317,23,21,Vancouver Canucks,Colorado Avalanche,4,3
317,2022020318,12,6,Carolina Hurricanes,Boston Bruins,2,3
318,2022020319,20,15,Calgary Flames,Washington Capitals,0,3
319,2022020321,8,16,Montréal Canadiens,Chicago Blackhawks,3,2
320,2022020322,10,30,Toronto Maple Leafs,Minnesota Wild,4,3
321,2022020323,9,24,Ottawa Senators,Anaheim Ducks,5,1
322,2022020324,5,4,Pittsburgh Penguins,Philadelphia Flyers,4,1
323,2022020325,53,17,Arizona Coyotes,Detroit Red Wings,3,4
324,2022020326,2,29,New York Islanders,Columbus Blue Jackets,3,2
325,2022020327,1,7,New Jersey Devils,Buffalo Sabres,3,1
326,2022020328,19,14,St. Louis Blues,Tampa Bay Lightning,2,5
327,2022020329,55,54,Seattle Kraken,Vegas Golden Knights,4,2
328,2022020330,52,25,Winnipeg Jets,Dallas Stars,5,4
